id,split,image_path,source_image_path,row_index,question,answer,question_type,preprocess,preprocess_size
vqa_rad_train_000707_000707,train,data/processed/vqa_rad_320/train/vqa_rad_train_000707_000707.jpg,data/VQA_RAD/images/train/000707.jpg,707,is the etiology genetic or vascular?,vascular,,resize_bicubic_320,320
vqa_rad_train_000708_000708,train,data/processed/vqa_rad_320/train/vqa_rad_train_000708_000708.jpg,data/VQA_RAD/images/train/000708.jpg,708,what shape would the lesion be if this were a subdural hematoma?,crescent,,resize_bicubic_320,320
vqa_rad_train_000709_000709,train,data/processed/vqa_rad_320/train/vqa_rad_train_000709_000709.jpg,data/VQA_RAD/images/train/000709.jpg,709,what shape is the lesion in a subdural hematoma?,concave,,resize_bicubic_320,320
vqa_rad_train_000710_000710,train,data/processed/vqa_rad_320/train/vqa_rad_train_000710_000710.jpg,data/VQA_RAD/images/train/000710.jpg,710,can this patient be managed with medical therapy alone?,no,,resize_bicubic_320,320
vqa_rad_train_000711_000711,train,data/processed/vqa_rad_320/train/vqa_rad_train_000711_000711.jpg,data/VQA_RAD/images/train/000711.jpg,711,will medical therapy be enough?,yes,,resize_bicubic_320,320
vqa_rad_train_000712_000712,train,data/processed/vqa_rad_320/train/vqa_rad_train_000712_000712.jpg,data/VQA_RAD/images/train/000712.jpg,712,what is the pathology?,hydropneumothorax,,resize_bicubic_320,320
vqa_rad_train_000713_000713,train,data/processed/vqa_rad_320/train/vqa_rad_train_000713_000713.jpg,data/VQA_RAD/images/train/000713.jpg,713,what organ is enlarged?,pancreas,,resize_bicubic_320,320
vqa_rad_train_000714_000714,train,data/processed/vqa_rad_320/train/vqa_rad_train_000714_000714.jpg,data/VQA_RAD/images/train/000714.jpg,714,what is abnormal in this image?,hydropneumothorax,,resize_bicubic_320,320
vqa_rad_train_000715_000715,train,data/processed/vqa_rad_320/train/vqa_rad_train_000715_000715.jpg,data/VQA_RAD/images/train/000715.jpg,715,what vascular territory is the lesion?,right mca,,resize_bicubic_320,320
vqa_rad_train_000716_000716,train,data/processed/vqa_rad_320/train/vqa_rad_train_000716_000716.jpg,data/VQA_RAD/images/train/000716.jpg,716,in what vascular territory is the lesion located?,right mca,,resize_bicubic_320,320
vqa_rad_train_000717_000717,train,data/processed/vqa_rad_320/train/vqa_rad_train_000717_000717.jpg,data/VQA_RAD/images/train/000717.jpg,717,is this a vascular lesion,yes,,resize_bicubic_320,320
vqa_rad_train_000718_000718,train,data/processed/vqa_rad_320/train/vqa_rad_train_000718_000718.jpg,data/VQA_RAD/images/train/000718.jpg,718,does this lesion involve the vascular system?,yes,,resize_bicubic_320,320
vqa_rad_train_000719_000719,train,data/processed/vqa_rad_320/train/vqa_rad_train_000719_000719.jpg,data/VQA_RAD/images/train/000719.jpg,719,what is the foreign body?,a catheter,,resize_bicubic_320,320
vqa_rad_train_000720_000720,train,data/processed/vqa_rad_320/train/vqa_rad_train_000720_000720.jpg,data/VQA_RAD/images/train/000720.jpg,720,please identify the foreign body.,a catheter,,resize_bicubic_320,320
vqa_rad_train_000721_000721,train,data/processed/vqa_rad_320/train/vqa_rad_train_000721_000721.jpg,data/VQA_RAD/images/train/000721.jpg,721,is there wall enhancement of the gb?,yes,,resize_bicubic_320,320
vqa_rad_train_000722_000722,train,data/processed/vqa_rad_320/train/vqa_rad_train_000722_000722.jpg,data/VQA_RAD/images/train/000722.jpg,722,is the gallbladder wall enhanced by contrast?,yes,,resize_bicubic_320,320
vqa_rad_train_000723_000723,train,data/processed/vqa_rad_320/train/vqa_rad_train_000723_000723.jpg,data/VQA_RAD/images/train/000723.jpg,723,are the lymph nodes enlarged,yes,,resize_bicubic_320,320
vqa_rad_train_000724_000724,train,data/processed/vqa_rad_320/train/vqa_rad_train_000724_000724.jpg,data/VQA_RAD/images/train/000724.jpg,724,which organ has the abnormality?,pancreas,,resize_bicubic_320,320
vqa_rad_train_000725_000725,train,data/processed/vqa_rad_320/train/vqa_rad_train_000725_000725.jpg,data/VQA_RAD/images/train/000725.jpg,725,is there hilar lymphadenopathy?,yes,,resize_bicubic_320,320
vqa_rad_train_000726_000726,train,data/processed/vqa_rad_320/train/vqa_rad_train_000726_000726.jpg,data/VQA_RAD/images/train/000726.jpg,726,what neuro deficits will are predicted by image location?,"quadrantopia, aphasia, memory deficit, etc.",,resize_bicubic_320,320
vqa_rad_train_000727_000727,train,data/processed/vqa_rad_320/train/vqa_rad_train_000727_000727.jpg,data/VQA_RAD/images/train/000727.jpg,727,what deficits are suggested by the location of the lesion?,"motor weakness, sensory deficits, and left neglect",,resize_bicubic_320,320
vqa_rad_train_000728_000728,train,data/processed/vqa_rad_320/train/vqa_rad_train_000728_000728.jpg,data/VQA_RAD/images/train/000728.jpg,728,is this a tension pneumothorax?,no,,resize_bicubic_320,320
vqa_rad_train_000729_000729,train,data/processed/vqa_rad_320/train/vqa_rad_train_000729_000729.jpg,data/VQA_RAD/images/train/000729.jpg,729,does this image show a tension pneumothorax?,no,,resize_bicubic_320,320
vqa_rad_train_000730_000730,train,data/processed/vqa_rad_320/train/vqa_rad_train_000730_000730.jpg,data/VQA_RAD/images/train/000730.jpg,730,what is the most likely etiology,viral/inflammatory,,resize_bicubic_320,320
vqa_rad_train_000731_000731,train,data/processed/vqa_rad_320/train/vqa_rad_train_000731_000731.jpg,data/VQA_RAD/images/train/000731.jpg,731,what is most likely causing these lesions?,cva,,resize_bicubic_320,320
vqa_rad_train_000732_000732,train,data/processed/vqa_rad_320/train/vqa_rad_train_000732_000732.jpg,data/VQA_RAD/images/train/000732.jpg,732,where is the pathology?,in the cortex and basal ganglia bilaterally,,resize_bicubic_320,320
vqa_rad_train_000733_000733,train,data/processed/vqa_rad_320/train/vqa_rad_train_000733_000733.jpg,data/VQA_RAD/images/train/000733.jpg,733,where is the pathology located?,in the cortex and basal ganglia bilaterally,,resize_bicubic_320,320
vqa_rad_train_000734_000734,train,data/processed/vqa_rad_320/train/vqa_rad_train_000734_000734.jpg,data/VQA_RAD/images/train/000734.jpg,734,is there a pancreatic pseudocsyst?,no,,resize_bicubic_320,320
vqa_rad_train_000735_000735,train,data/processed/vqa_rad_320/train/vqa_rad_train_000735_000735.jpg,data/VQA_RAD/images/train/000735.jpg,735,where is the cavitary lesion?,right upper lobe,,resize_bicubic_320,320
vqa_rad_train_000736_000736,train,data/processed/vqa_rad_320/train/vqa_rad_train_000736_000736.jpg,data/VQA_RAD/images/train/000736.jpg,736,is there a pseudocyst in the pancreas?,no,,resize_bicubic_320,320
vqa_rad_train_000737_000737,train,data/processed/vqa_rad_320/train/vqa_rad_train_000737_000737.jpg,data/VQA_RAD/images/train/000737.jpg,737,is there tracheal deviation?,no,,resize_bicubic_320,320
vqa_rad_train_000738_000738,train,data/processed/vqa_rad_320/train/vqa_rad_train_000738_000738.jpg,data/VQA_RAD/images/train/000738.jpg,738,is the trachea deviated?,no,,resize_bicubic_320,320
vqa_rad_train_000739_000739,train,data/processed/vqa_rad_320/train/vqa_rad_train_000739_000739.jpg,data/VQA_RAD/images/train/000739.jpg,739,what is the pathology,left lobe mass 1.5 x 1.8 cm,,resize_bicubic_320,320
vqa_rad_train_000740_000740,train,data/processed/vqa_rad_320/train/vqa_rad_train_000740_000740.jpg,data/VQA_RAD/images/train/000740.jpg,740,what is abnormal in this image?,left lobe mass 1.5 x 1.8 cm,,resize_bicubic_320,320
vqa_rad_train_000741_000741,train,data/processed/vqa_rad_320/train/vqa_rad_train_000741_000741.jpg,data/VQA_RAD/images/train/000741.jpg,741,how can you tell the mass is hemorrhagic and pushing the optic chiasm?,not sure,,resize_bicubic_320,320
vqa_rad_train_000742_000742,train,data/processed/vqa_rad_320/train/vqa_rad_train_000742_000742.jpg,data/VQA_RAD/images/train/000742.jpg,742,where is the mass?,pituitary fossa,,resize_bicubic_320,320
vqa_rad_train_000743_000743,train,data/processed/vqa_rad_320/train/vqa_rad_train_000743_000743.jpg,data/VQA_RAD/images/train/000743.jpg,743,what is the hypodensity on the posteriolateral edge of the left kidney?,nephroblastomatosis,,resize_bicubic_320,320
vqa_rad_train_000744_000744,train,data/processed/vqa_rad_320/train/vqa_rad_train_000744_000744.jpg,data/VQA_RAD/images/train/000744.jpg,744,what is seen in the posterolateral l kidney?,nephroblastomatosis,,resize_bicubic_320,320
vqa_rad_train_000745_000745,train,data/processed/vqa_rad_320/train/vqa_rad_train_000745_000745.jpg,data/VQA_RAD/images/train/000745.jpg,745,how can you tell that one side is small bowen and the other side is large bowel?,location of the contrast?,,resize_bicubic_320,320
vqa_rad_train_000746_000746,train,data/processed/vqa_rad_320/train/vqa_rad_train_000746_000746.jpg,data/VQA_RAD/images/train/000746.jpg,746,where is the abnormality?,right upper lobe,,resize_bicubic_320,320
vqa_rad_train_000747_000747,train,data/processed/vqa_rad_320/train/vqa_rad_train_000747_000747.jpg,data/VQA_RAD/images/train/000747.jpg,747,how do you know that small bowel and colon are on different sides of midline?,haustra,,resize_bicubic_320,320
vqa_rad_train_000748_000748,train,data/processed/vqa_rad_320/train/vqa_rad_train_000748_000748.jpg,data/VQA_RAD/images/train/000748.jpg,748,would you expect pleural plaques on other pleural surfaces vs just the hemithoraces?,not sure,,resize_bicubic_320,320
vqa_rad_train_000749_000749,train,data/processed/vqa_rad_320/train/vqa_rad_train_000749_000749.jpg,data/VQA_RAD/images/train/000749.jpg,749,do you expect the patient to have plaques on other pleura as well?,maybe,,resize_bicubic_320,320
vqa_rad_train_000750_000750,train,data/processed/vqa_rad_320/train/vqa_rad_train_000750_000750.jpg,data/VQA_RAD/images/train/000750.jpg,750,what are the white nodules on bilateral kidneys?,contrast,,resize_bicubic_320,320
vqa_rad_train_000751_000751,train,data/processed/vqa_rad_320/train/vqa_rad_train_000751_000751.jpg,data/VQA_RAD/images/train/000751.jpg,751,what are the hyperintensities seen in the bilateral kidneys?,contrast,,resize_bicubic_320,320
vqa_rad_train_000752_000752,train,data/processed/vqa_rad_320/train/vqa_rad_train_000752_000752.jpg,data/VQA_RAD/images/train/000752.jpg,752,what symptoms would this patient present with?,"ruq pain, jaundice,weight loss?",,resize_bicubic_320,320
vqa_rad_train_000753_000753,train,data/processed/vqa_rad_320/train/vqa_rad_train_000753_000753.jpg,data/VQA_RAD/images/train/000753.jpg,753,what did the patient likely complain of?,abdominal pain,,resize_bicubic_320,320
vqa_rad_train_000754_000754,train,data/processed/vqa_rad_320/train/vqa_rad_train_000754_000754.jpg,data/VQA_RAD/images/train/000754.jpg,754,what are the densities in both mid-lung fields?,pleural plaques,,resize_bicubic_320,320
vqa_rad_train_000755_000755,train,data/processed/vqa_rad_320/train/vqa_rad_train_000755_000755.jpg,data/VQA_RAD/images/train/000755.jpg,755,what do the densities in the lung fields represent?,pleural plaques,,resize_bicubic_320,320
vqa_rad_train_000756_000756,train,data/processed/vqa_rad_320/train/vqa_rad_train_000756_000756.jpg,data/VQA_RAD/images/train/000756.jpg,756,what are defining radiological features of large bowel?,air?,,resize_bicubic_320,320
vqa_rad_train_000757_000757,train,data/processed/vqa_rad_320/train/vqa_rad_train_000757_000757.jpg,data/VQA_RAD/images/train/000757.jpg,757,is the abnormality hyper dense or hypo dense?,hypodense,,resize_bicubic_320,320
vqa_rad_train_000758_000758,train,data/processed/vqa_rad_320/train/vqa_rad_train_000758_000758.jpg,data/VQA_RAD/images/train/000758.jpg,758,how do you distinguish large bowel?,haustra,,resize_bicubic_320,320
vqa_rad_train_000759_000759,train,data/processed/vqa_rad_320/train/vqa_rad_train_000759_000759.jpg,data/VQA_RAD/images/train/000759.jpg,759,how can you tell if it�s the common bile duct vs the cystic duct?,trace the gallbladder emptying?,,resize_bicubic_320,320
vqa_rad_train_000760_000760,train,data/processed/vqa_rad_320/train/vqa_rad_train_000760_000760.jpg,data/VQA_RAD/images/train/000760.jpg,760,what differentiates the common bile duct and cystic duct?,cystic duct is more tortuous,,resize_bicubic_320,320
vqa_rad_train_000761_000761,train,data/processed/vqa_rad_320/train/vqa_rad_train_000761_000761.jpg,data/VQA_RAD/images/train/000761.jpg,761,what are common causes of cystic and cbd obstruction?,"tumors, gallstones",,resize_bicubic_320,320
vqa_rad_train_000762_000762,train,data/processed/vqa_rad_320/train/vqa_rad_train_000762_000762.jpg,data/VQA_RAD/images/train/000762.jpg,762,what can cause these findings on imaging?,"stones, cancer, infection, anatomic variants",,resize_bicubic_320,320
vqa_rad_train_000763_000763,train,data/processed/vqa_rad_320/train/vqa_rad_train_000763_000763.jpg,data/VQA_RAD/images/train/000763.jpg,763,is gray or white matter highlighted in this image?,gray matter,,resize_bicubic_320,320
vqa_rad_train_000764_000764,train,data/processed/vqa_rad_320/train/vqa_rad_train_000764_000764.jpg,data/VQA_RAD/images/train/000764.jpg,764,"which is highlighted in this image, white or gray matter?",gray matter,,resize_bicubic_320,320
vqa_rad_train_000765_000765,train,data/processed/vqa_rad_320/train/vqa_rad_train_000765_000765.jpg,data/VQA_RAD/images/train/000765.jpg,765,what lung are the pulmonary nodules in?,bilateral lungs,,resize_bicubic_320,320
vqa_rad_train_000766_000766,train,data/processed/vqa_rad_320/train/vqa_rad_train_000766_000766.jpg,data/VQA_RAD/images/train/000766.jpg,766,where are the nodules located?,bilateral lungs,,resize_bicubic_320,320
vqa_rad_train_000767_000767,train,data/processed/vqa_rad_320/train/vqa_rad_train_000767_000767.jpg,data/VQA_RAD/images/train/000767.jpg,767,do the two findings have the same etiology?,yes,,resize_bicubic_320,320
vqa_rad_train_000768_000768,train,data/processed/vqa_rad_320/train/vqa_rad_train_000768_000768.jpg,data/VQA_RAD/images/train/000768.jpg,768,what density is the abnormality?,hypodense,,resize_bicubic_320,320
vqa_rad_train_000769_000769,train,data/processed/vqa_rad_320/train/vqa_rad_train_000769_000769.jpg,data/VQA_RAD/images/train/000769.jpg,769,is there a unified process?,no,,resize_bicubic_320,320
vqa_rad_train_000770_000770,train,data/processed/vqa_rad_320/train/vqa_rad_train_000770_000770.jpg,data/VQA_RAD/images/train/000770.jpg,770,what are defining radiological features of the small bowel?,not sure,,resize_bicubic_320,320
vqa_rad_train_000771_000771,train,data/processed/vqa_rad_320/train/vqa_rad_train_000771_000771.jpg,data/VQA_RAD/images/train/000771.jpg,771,how do you identify small bowel?,plicae circulares,,resize_bicubic_320,320
vqa_rad_train_000772_000772,train,data/processed/vqa_rad_320/train/vqa_rad_train_000772_000772.jpg,data/VQA_RAD/images/train/000772.jpg,772,are there any abnormalities with the shape of the aortic arch?,no,,resize_bicubic_320,320
vqa_rad_train_000773_000773,train,data/processed/vqa_rad_320/train/vqa_rad_train_000773_000773.jpg,data/VQA_RAD/images/train/000773.jpg,773,is the aortic arch shape abnormal?,no,,resize_bicubic_320,320
vqa_rad_train_000774_000774,train,data/processed/vqa_rad_320/train/vqa_rad_train_000774_000774.jpg,data/VQA_RAD/images/train/000774.jpg,774,why does less enhancement mean less acute?,more acute means more inflammation-leading to enhancement?,,resize_bicubic_320,320
vqa_rad_train_000775_000775,train,data/processed/vqa_rad_320/train/vqa_rad_train_000775_000775.jpg,data/VQA_RAD/images/train/000775.jpg,775,what makes a lesion less acute?,less enhancement,,resize_bicubic_320,320
vqa_rad_train_000776_000776,train,data/processed/vqa_rad_320/train/vqa_rad_train_000776_000776.jpg,data/VQA_RAD/images/train/000776.jpg,776,how do you know this is a t2 weighted image?,csf is white.,,resize_bicubic_320,320
vqa_rad_train_000777_000777,train,data/processed/vqa_rad_320/train/vqa_rad_train_000777_000777.jpg,data/VQA_RAD/images/train/000777.jpg,777,what tells you that the image is t2?,white versus grey matter brightness,,resize_bicubic_320,320
vqa_rad_train_000778_000778,train,data/processed/vqa_rad_320/train/vqa_rad_train_000778_000778.jpg,data/VQA_RAD/images/train/000778.jpg,778,what are the lesions indicative of?,adenopathy,,resize_bicubic_320,320
vqa_rad_train_000779_000779,train,data/processed/vqa_rad_320/train/vqa_rad_train_000779_000779.jpg,data/VQA_RAD/images/train/000779.jpg,779,is this an anterior posterior image?,no,,resize_bicubic_320,320
vqa_rad_train_000780_000780,train,data/processed/vqa_rad_320/train/vqa_rad_train_000780_000780.jpg,data/VQA_RAD/images/train/000780.jpg,780,what part of the liver is the mass located in?,left hepatic lobe,,resize_bicubic_320,320
vqa_rad_train_000781_000781,train,data/processed/vqa_rad_320/train/vqa_rad_train_000781_000781.jpg,data/VQA_RAD/images/train/000781.jpg,781,what are the lesions consistent with?,infection,,resize_bicubic_320,320
vqa_rad_train_000782_000782,train,data/processed/vqa_rad_320/train/vqa_rad_train_000782_000782.jpg,data/VQA_RAD/images/train/000782.jpg,782,is this an infectious process?,maybe,,resize_bicubic_320,320
vqa_rad_train_000783_000783,train,data/processed/vqa_rad_320/train/vqa_rad_train_000783_000783.jpg,data/VQA_RAD/images/train/000783.jpg,783,does this represent infectious process?,yes,,resize_bicubic_320,320
vqa_rad_train_000784_000784,train,data/processed/vqa_rad_320/train/vqa_rad_train_000784_000784.jpg,data/VQA_RAD/images/train/000784.jpg,784,where are the lesions located?,paratracheal area,,resize_bicubic_320,320
vqa_rad_train_000785_000785,train,data/processed/vqa_rad_320/train/vqa_rad_train_000785_000785.jpg,data/VQA_RAD/images/train/000785.jpg,785,where are the lesions?,paratracheal area,,resize_bicubic_320,320
vqa_rad_train_000786_000786,train,data/processed/vqa_rad_320/train/vqa_rad_train_000786_000786.jpg,data/VQA_RAD/images/train/000786.jpg,786,how common is bilateral wilms?,not sure.,,resize_bicubic_320,320
vqa_rad_train_000787_000787,train,data/processed/vqa_rad_320/train/vqa_rad_train_000787_000787.jpg,data/VQA_RAD/images/train/000787.jpg,787,about how often do you see bilateral wilms tumor?,5%,,resize_bicubic_320,320
vqa_rad_train_000788_000788,train,data/processed/vqa_rad_320/train/vqa_rad_train_000788_000788.jpg,data/VQA_RAD/images/train/000788.jpg,788,how would you describe the pathology seen in the above image?,"rounded, well-defined pulmonary nodules varying in size and pattern",,resize_bicubic_320,320
vqa_rad_train_000789_000789,train,data/processed/vqa_rad_320/train/vqa_rad_train_000789_000789.jpg,data/VQA_RAD/images/train/000789.jpg,789,what is the pathology seen in this image?,pulmonary nodules,,resize_bicubic_320,320
vqa_rad_train_000790_000790,train,data/processed/vqa_rad_320/train/vqa_rad_train_000790_000790.jpg,data/VQA_RAD/images/train/000790.jpg,790,what is the pathology seen above?,bilateral pleural effusion,,resize_bicubic_320,320
vqa_rad_train_000791_000791,train,data/processed/vqa_rad_320/train/vqa_rad_train_000791_000791.jpg,data/VQA_RAD/images/train/000791.jpg,791,where is the mass in the liver?,left hepatic lobe,,resize_bicubic_320,320
vqa_rad_train_000792_000792,train,data/processed/vqa_rad_320/train/vqa_rad_train_000792_000792.jpg,data/VQA_RAD/images/train/000792.jpg,792,what abnormality is seen in this image?,bilateral pleural effusion,,resize_bicubic_320,320
vqa_rad_train_000793_000793,train,data/processed/vqa_rad_320/train/vqa_rad_train_000793_000793.jpg,data/VQA_RAD/images/train/000793.jpg,793,is the patient's heart enlarged?,no,,resize_bicubic_320,320
vqa_rad_train_000794_000794,train,data/processed/vqa_rad_320/train/vqa_rad_train_000794_000794.jpg,data/VQA_RAD/images/train/000794.jpg,794,does the heart look enlarged?,no,,resize_bicubic_320,320
vqa_rad_train_000795_000795,train,data/processed/vqa_rad_320/train/vqa_rad_train_000795_000795.jpg,data/VQA_RAD/images/train/000795.jpg,795,is there any bleeding in this patient's brain?,no,,resize_bicubic_320,320
vqa_rad_train_000796_000796,train,data/processed/vqa_rad_320/train/vqa_rad_train_000796_000796.jpg,data/VQA_RAD/images/train/000796.jpg,796,is there bleeding present in this patient's brain?,no,,resize_bicubic_320,320
vqa_rad_train_000797_000797,train,data/processed/vqa_rad_320/train/vqa_rad_train_000797_000797.jpg,data/VQA_RAD/images/train/000797.jpg,797,what brain structures would be affected by the lesion in the right frontal area of the brain?,basal ganglia (caudate and putamen),,resize_bicubic_320,320
vqa_rad_train_000798_000798,train,data/processed/vqa_rad_320/train/vqa_rad_train_000798_000798.jpg,data/VQA_RAD/images/train/000798.jpg,798,which brain structures could be affected by the lesion located in the right frontal brain area?,basal ganglia (caudate and putamen),,resize_bicubic_320,320
vqa_rad_train_000799_000799,train,data/processed/vqa_rad_320/train/vqa_rad_train_000799_000799.jpg,data/VQA_RAD/images/train/000799.jpg,799,where do we see multiple infarcts in the above image?,cerebellum,,resize_bicubic_320,320
vqa_rad_train_000800_000800,train,data/processed/vqa_rad_320/train/vqa_rad_train_000800_000800.jpg,data/VQA_RAD/images/train/000800.jpg,800,location of the multiple infarcts?,cerebellum,,resize_bicubic_320,320
vqa_rad_train_000801_000801,train,data/processed/vqa_rad_320/train/vqa_rad_train_000801_000801.jpg,data/VQA_RAD/images/train/000801.jpg,801,what organ system is shown in the above image?,cardiopulmonary,,resize_bicubic_320,320
vqa_rad_train_000802_000802,train,data/processed/vqa_rad_320/train/vqa_rad_train_000802_000802.jpg,data/VQA_RAD/images/train/000802.jpg,802,what organ is primarily evaluated in this image?,lungs,,resize_bicubic_320,320
vqa_rad_train_000803_000803,train,data/processed/vqa_rad_320/train/vqa_rad_train_000803_000803.jpg,data/VQA_RAD/images/train/000803.jpg,803,the image shows what organ system?,cardiopulmonary,,resize_bicubic_320,320
vqa_rad_train_000804_000804,train,data/processed/vqa_rad_320/train/vqa_rad_train_000804_000804.jpg,data/VQA_RAD/images/train/000804.jpg,804,does the patient have ascites?,yes,,resize_bicubic_320,320
vqa_rad_train_000805_000805,train,data/processed/vqa_rad_320/train/vqa_rad_train_000805_000805.jpg,data/VQA_RAD/images/train/000805.jpg,805,is there ascites present?,yes,,resize_bicubic_320,320
vqa_rad_train_000806_000806,train,data/processed/vqa_rad_320/train/vqa_rad_train_000806_000806.jpg,data/VQA_RAD/images/train/000806.jpg,806,in what position was the patient in when this image was taken?,semi-upright position,,resize_bicubic_320,320
vqa_rad_train_000807_000807,train,data/processed/vqa_rad_320/train/vqa_rad_train_000807_000807.jpg,data/VQA_RAD/images/train/000807.jpg,807,what position is the patient in for this image?,semi-upright position,,resize_bicubic_320,320
vqa_rad_train_000808_000808,train,data/processed/vqa_rad_320/train/vqa_rad_train_000808_000808.jpg,data/VQA_RAD/images/train/000808.jpg,808,can gray-white differentiation be well assessed with this image?,no,,resize_bicubic_320,320
vqa_rad_train_000809_000809,train,data/processed/vqa_rad_320/train/vqa_rad_train_000809_000809.jpg,data/VQA_RAD/images/train/000809.jpg,809,is there significant difference between gray and white matter here?,yes,,resize_bicubic_320,320
vqa_rad_train_000810_000810,train,data/processed/vqa_rad_320/train/vqa_rad_train_000810_000810.jpg,data/VQA_RAD/images/train/000810.jpg,810,what indicates there is no pleural effusion present?,sharp costophrenic angles,,resize_bicubic_320,320
vqa_rad_train_000811_000811,train,data/processed/vqa_rad_320/train/vqa_rad_train_000811_000811.jpg,data/VQA_RAD/images/train/000811.jpg,811,what sign determines the absence of a pleural effusion?,sharp costophrenic angles,,resize_bicubic_320,320
vqa_rad_train_000812_000812,train,data/processed/vqa_rad_320/train/vqa_rad_train_000812_000812.jpg,data/VQA_RAD/images/train/000812.jpg,812,is the occipital lobe visible in this image?,no,,resize_bicubic_320,320
vqa_rad_train_000813_000813,train,data/processed/vqa_rad_320/train/vqa_rad_train_000813_000813.jpg,data/VQA_RAD/images/train/000813.jpg,813,what hemisphere are the lesions located in?,bilateral,,resize_bicubic_320,320
vqa_rad_train_000814_000814,train,data/processed/vqa_rad_320/train/vqa_rad_train_000814_000814.jpg,data/VQA_RAD/images/train/000814.jpg,814,is the occipital lobe present?,no,,resize_bicubic_320,320
vqa_rad_train_000815_000815,train,data/processed/vqa_rad_320/train/vqa_rad_train_000815_000815.jpg,data/VQA_RAD/images/train/000815.jpg,815,is there infiltrate in the sinuses?,no,,resize_bicubic_320,320
vqa_rad_train_000816_000816,train,data/processed/vqa_rad_320/train/vqa_rad_train_000816_000816.jpg,data/VQA_RAD/images/train/000816.jpg,816,are the sinuses abnormal?,no,,resize_bicubic_320,320
vqa_rad_train_000817_000817,train,data/processed/vqa_rad_320/train/vqa_rad_train_000817_000817.jpg,data/VQA_RAD/images/train/000817.jpg,817,what lobe is the infarct in?,right parietal,,resize_bicubic_320,320
vqa_rad_train_000818_000818,train,data/processed/vqa_rad_320/train/vqa_rad_train_000818_000818.jpg,data/VQA_RAD/images/train/000818.jpg,818,which lobe is infarcted,right parietal,,resize_bicubic_320,320
vqa_rad_train_000819_000819,train,data/processed/vqa_rad_320/train/vqa_rad_train_000819_000819.jpg,data/VQA_RAD/images/train/000819.jpg,819,what is the organ pictured superior to the aorta?,horsehoe kidney,,resize_bicubic_320,320
vqa_rad_train_000820_000820,train,data/processed/vqa_rad_320/train/vqa_rad_train_000820_000820.jpg,data/VQA_RAD/images/train/000820.jpg,820,what is above the aorta in this image?,horsehoe kidney,,resize_bicubic_320,320
vqa_rad_train_000821_000821,train,data/processed/vqa_rad_320/train/vqa_rad_train_000821_000821.jpg,data/VQA_RAD/images/train/000821.jpg,821,where in the cortex are the lesions present?,diffuse,,resize_bicubic_320,320
vqa_rad_train_000822_000822,train,data/processed/vqa_rad_320/train/vqa_rad_train_000822_000822.jpg,data/VQA_RAD/images/train/000822.jpg,822,which cerebral cortex contains the lesion?,diffuse,,resize_bicubic_320,320
vqa_rad_train_000823_000823,train,data/processed/vqa_rad_320/train/vqa_rad_train_000823_000823.jpg,data/VQA_RAD/images/train/000823.jpg,823,why is there air seen in the bottom of the image?,posterior lung seen in the image section,,resize_bicubic_320,320
vqa_rad_train_000824_000824,train,data/processed/vqa_rad_320/train/vqa_rad_train_000824_000824.jpg,data/VQA_RAD/images/train/000824.jpg,824,where are the abnormalities?,bilateral,,resize_bicubic_320,320
vqa_rad_train_000825_000825,train,data/processed/vqa_rad_320/train/vqa_rad_train_000825_000825.jpg,data/VQA_RAD/images/train/000825.jpg,825,why is free air present in the image?,pneumothorax,,resize_bicubic_320,320
vqa_rad_train_000826_000826,train,data/processed/vqa_rad_320/train/vqa_rad_train_000826_000826.jpg,data/VQA_RAD/images/train/000826.jpg,826,is cerebral cortex present in this image?,no,,resize_bicubic_320,320
vqa_rad_train_000827_000827,train,data/processed/vqa_rad_320/train/vqa_rad_train_000827_000827.jpg,data/VQA_RAD/images/train/000827.jpg,827,can the cerebral cortex be visualized at this level?,no,,resize_bicubic_320,320
vqa_rad_train_000828_000828,train,data/processed/vqa_rad_320/train/vqa_rad_train_000828_000828.jpg,data/VQA_RAD/images/train/000828.jpg,828,is the hyperinflation unilateral or bilateral?,bilateral,,resize_bicubic_320,320
vqa_rad_train_000829_000829,train,data/processed/vqa_rad_320/train/vqa_rad_train_000829_000829.jpg,data/VQA_RAD/images/train/000829.jpg,829,is the lung hyperinflated on one or both sides?,both sides,,resize_bicubic_320,320
vqa_rad_train_000830_000830,train,data/processed/vqa_rad_320/train/vqa_rad_train_000830_000830.jpg,data/VQA_RAD/images/train/000830.jpg,830,are the lines seen on the exterior or interior of the patient?,exterior,,resize_bicubic_320,320
vqa_rad_train_000831_000831,train,data/processed/vqa_rad_320/train/vqa_rad_train_000831_000831.jpg,data/VQA_RAD/images/train/000831.jpg,831,are the lines in the image inside or outside of the patient?,outside,,resize_bicubic_320,320
vqa_rad_train_000832_000832,train,data/processed/vqa_rad_320/train/vqa_rad_train_000832_000832.jpg,data/VQA_RAD/images/train/000832.jpg,832,what indicates there is a consolidation in the right lung?,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border",,resize_bicubic_320,320
vqa_rad_train_000833_000833,train,data/processed/vqa_rad_320/train/vqa_rad_train_000833_000833.jpg,data/VQA_RAD/images/train/000833.jpg,833,what is the observed sign of pulmonary consolidation on the right side?,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border",,resize_bicubic_320,320
