id,split,image_path,source_image_path,row_index,question,answer,question_type
vqa_rad_train_000599_000599,train,data/VQA_RAD/images/train/000599.jpg,img_1537.jpg,599,where is the pathology located?,right convexity,
vqa_rad_train_000600_000600,train,data/VQA_RAD/images/train/000600.jpg,img_1538.jpg,600,the image shows what abnormality?,abnormal hyperintensity in the right occipital lobe,
vqa_rad_train_000601_000601,train,data/VQA_RAD/images/train/000601.jpg,img_1539.jpg,601,what is abnormal in this image?,abnormal hyperintensity in the right occipital lobe,
vqa_rad_train_000602_000602,train,data/VQA_RAD/images/train/000602.jpg,img_154.jpg,602,is the brain tissue ischemic?,yes,
vqa_rad_train_000603_000603,train,data/VQA_RAD/images/train/000603.jpg,img_1540.jpg,603,is this image a ct or mri image?,ct,
vqa_rad_train_000604_000604,train,data/VQA_RAD/images/train/000604.jpg,img_1541.jpg,604,is this a special kind of x-ray?,no,
vqa_rad_train_000605_000605,train,data/VQA_RAD/images/train/000605.jpg,img_1542.jpg,605,this image is concerning for what lung pathology?,pneumonia,
vqa_rad_train_000606_000606,train,data/VQA_RAD/images/train/000606.jpg,img_1543.jpg,606,what lung pathology is this image concerning for?,pneumonia,
vqa_rad_train_000607_000607,train,data/VQA_RAD/images/train/000607.jpg,img_1544.jpg,607,the soft-tissue density seen in this image contains what?,air,
vqa_rad_train_000608_000608,train,data/VQA_RAD/images/train/000608.jpg,img_1545.jpg,608,what is filling the soft-tissue density seen in this image?,air,
vqa_rad_train_000609_000609,train,data/VQA_RAD/images/train/000609.jpg,img_1546.jpg,609,is this a sagittal plane image?,no,
vqa_rad_train_000610_000610,train,data/VQA_RAD/images/train/000610.jpg,img_1547.jpg,610,from what do you see stranding?,fat,
vqa_rad_train_000611_000611,train,data/VQA_RAD/images/train/000611.jpg,img_1548.jpg,611,what is stranding in this image?,fat,
vqa_rad_train_000612_000612,train,data/VQA_RAD/images/train/000612.jpg,img_1549.jpg,612,the image above shows an abnormality where?,hyperintensity of the left basal ganglia,
vqa_rad_train_000613_000613,train,data/VQA_RAD/images/train/000613.jpg,img_155.jpg,613,is there atrophy of the brain?,yes,
vqa_rad_train_000614_000614,train,data/VQA_RAD/images/train/000614.jpg,img_1550.jpg,614,where is the abnormality in this image?,hyperintensity of the left basal ganglia,
vqa_rad_train_000615_000615,train,data/VQA_RAD/images/train/000615.jpg,img_1551.jpg,615,is there evidence of left lung field hyperinflation?,yes,
vqa_rad_train_000616_000616,train,data/VQA_RAD/images/train/000616.jpg,img_1552.jpg,616,has the left lung collapsed?,yes,
vqa_rad_train_000617_000617,train,data/VQA_RAD/images/train/000617.jpg,img_1553.jpg,617,is the grey/white matter border well differentiated?,yes,
vqa_rad_train_000618_000618,train,data/VQA_RAD/images/train/000618.jpg,img_1554.jpg,618,is there blurring of the grey-white matter junction?,no,
vqa_rad_train_000619_000619,train,data/VQA_RAD/images/train/000619.jpg,img_1555.jpg,619,does the pancreatic head appear enlarged?,yes,
vqa_rad_train_000620_000620,train,data/VQA_RAD/images/train/000620.jpg,img_1556.jpg,620,is the size of the pancreatic head large?,yes,
vqa_rad_train_000621_000621,train,data/VQA_RAD/images/train/000621.jpg,img_1557.jpg,621,is there evidence of mediastinal shift?,no,
vqa_rad_train_000622_000622,train,data/VQA_RAD/images/train/000622.jpg,img_1558.jpg,622,is there a midline shift?,no,
vqa_rad_train_000623_000623,train,data/VQA_RAD/images/train/000623.jpg,img_1559.jpg,623,is there evidence of hilar enlargement?,no,
vqa_rad_train_000624_000624,train,data/VQA_RAD/images/train/000624.jpg,img_156.jpg,624,how would you describe the abnormality?,diffuse,
vqa_rad_train_000625_000625,train,data/VQA_RAD/images/train/000625.jpg,img_1560.jpg,625,is there increased lung markings near the hilum?,no,
vqa_rad_train_000626_000626,train,data/VQA_RAD/images/train/000626.jpg,img_1561.jpg,626,is the mass compressing the inferior vena cava?,no,
vqa_rad_train_000627_000627,train,data/VQA_RAD/images/train/000627.jpg,img_1562.jpg,627,is the inferior vena cava compressed by the tumor?,no,
vqa_rad_train_000628_000628,train,data/VQA_RAD/images/train/000628.jpg,img_1563.jpg,628,are the kidneys normal?,yes,
vqa_rad_train_000629_000629,train,data/VQA_RAD/images/train/000629.jpg,img_1564.jpg,629,are these normal looking kidneys?,yes,
vqa_rad_train_000630_000630,train,data/VQA_RAD/images/train/000630.jpg,img_1565.jpg,630,what is happening to the right heart border?,partial silhouetting,
vqa_rad_train_000631_000631,train,data/VQA_RAD/images/train/000631.jpg,img_1566.jpg,631,how would you describe the r heart border?,partial silhouetting,
vqa_rad_train_000632_000632,train,data/VQA_RAD/images/train/000632.jpg,img_1567.jpg,632,what is the small mass near the left kidney?,splenule,
vqa_rad_train_000633_000633,train,data/VQA_RAD/images/train/000633.jpg,img_1568.jpg,633,what is located near the left kidney,splenule,
vqa_rad_train_000634_000634,train,data/VQA_RAD/images/train/000634.jpg,img_1569.jpg,634,is the right costophrenic angle sharp?,no,
vqa_rad_train_000635_000635,train,data/VQA_RAD/images/train/000635.jpg,img_157.jpg,635,is the abnormality focal or diffuse?,diffuse,
vqa_rad_train_000636_000636,train,data/VQA_RAD/images/train/000636.jpg,img_1570.jpg,636,is the right costophrenic angle easily visualized?,no,
vqa_rad_train_000637_000637,train,data/VQA_RAD/images/train/000637.jpg,img_1571.jpg,637,are the ventricles symmetrical?,no,
vqa_rad_train_000638_000638,train,data/VQA_RAD/images/train/000638.jpg,img_1572.jpg,638,are the ventricles the same size?,no,
vqa_rad_train_000639_000639,train,data/VQA_RAD/images/train/000639.jpg,img_1573.jpg,639,what does the brighter outer ring of the lesion represent?,necrosis,
vqa_rad_train_000640_000640,train,data/VQA_RAD/images/train/000640.jpg,img_1574.jpg,640,what is indicated by the bright ring around the lesion?,necrosis,
vqa_rad_train_000641_000641,train,data/VQA_RAD/images/train/000641.jpg,img_1575.jpg,641,where in relation to the mass is the left kidney located in this image?,posteriorly,
vqa_rad_train_000642_000642,train,data/VQA_RAD/images/train/000642.jpg,img_1576.jpg,642,where is the mass located in relation to the left kidney?,posteriorly,
vqa_rad_train_000643_000643,train,data/VQA_RAD/images/train/000643.jpg,img_1577.jpg,643,on which side is air under the diaphragm?,right,
vqa_rad_train_000644_000644,train,data/VQA_RAD/images/train/000644.jpg,img_1578.jpg,644,is free air present under the patient's left or right hemidiaphragm?,right,
vqa_rad_train_000645_000645,train,data/VQA_RAD/images/train/000645.jpg,img_1579.jpg,645,are any ventricles visualized on this image?,yes,
vqa_rad_train_000646_000646,train,data/VQA_RAD/images/train/000646.jpg,img_158.jpg,646,what kind of scan is this?,ct,
vqa_rad_train_000647_000647,train,data/VQA_RAD/images/train/000647.jpg,img_1580.jpg,647,can you see ventricles?,yes,
vqa_rad_train_000648_000648,train,data/VQA_RAD/images/train/000648.jpg,img_1581.jpg,648,are there any other organs visualized in this image?,yes,
vqa_rad_train_000649_000649,train,data/VQA_RAD/images/train/000649.jpg,img_1582.jpg,649,what other organs are present?,the lungs,
vqa_rad_train_000650_000650,train,data/VQA_RAD/images/train/000650.jpg,img_1583.jpg,650,which lung are more markings present in?,right lung,
vqa_rad_train_000651_000651,train,data/VQA_RAD/images/train/000651.jpg,img_1584.jpg,651,where are the most lung markings?,right lung,
vqa_rad_train_000652_000652,train,data/VQA_RAD/images/train/000652.jpg,img_1585.jpg,652,are both kidneys visualized?,yes,
vqa_rad_train_000653_000653,train,data/VQA_RAD/images/train/000653.jpg,img_1586.jpg,653,can you see both kidneys in this image?,yes,
vqa_rad_train_000654_000654,train,data/VQA_RAD/images/train/000654.jpg,img_1587.jpg,654,is there evidence of calcification in the pancreas?,no,
vqa_rad_train_000655_000655,train,data/VQA_RAD/images/train/000655.jpg,img_1588.jpg,655,is the pancreas calcified?,no,
vqa_rad_train_000656_000656,train,data/VQA_RAD/images/train/000656.jpg,img_1589.jpg,656,what test or procedure might reveal the diagnosis?,head/neck ct,
vqa_rad_train_000657_000657,train,data/VQA_RAD/images/train/000657.jpg,img_159.jpg,657,is there evidence of calcification in the mass?,yes,
vqa_rad_train_000658_000658,train,data/VQA_RAD/images/train/000658.jpg,img_1590.jpg,658,what can be done to get to a diagnosis?,biopsy,
vqa_rad_train_000659_000659,train,data/VQA_RAD/images/train/000659.jpg,img_1591.jpg,659,what is your differential diagnoses?,"metastases, infection/abcess, glioblastoma",
vqa_rad_train_000660_000660,train,data/VQA_RAD/images/train/000660.jpg,img_1592.jpg,660,what are the possible diagnoses?,"toxoplasma, lymphoma, abscesses, other brain tumors",
vqa_rad_train_000661_000661,train,data/VQA_RAD/images/train/000661.jpg,img_1593.jpg,661,which is more likely? cancer or hemorrhage?,hemorrhage,
vqa_rad_train_000662_000662,train,data/VQA_RAD/images/train/000662.jpg,img_1594.jpg,662,is this cancer or hemorrhage?,cancer,
vqa_rad_train_000663_000663,train,data/VQA_RAD/images/train/000663.jpg,img_1595.jpg,663,what is the most likely explanation for a enlarged kidney in this image?,ureteral obstruction,
vqa_rad_train_000664_000664,train,data/VQA_RAD/images/train/000664.jpg,img_1596.jpg,664,why is the right kidney enlarged?,ureteral obstruction,
vqa_rad_train_000665_000665,train,data/VQA_RAD/images/train/000665.jpg,img_1597.jpg,665,"what is the alternate name for lens-shaped""""",lentiform,
vqa_rad_train_000666_000666,train,data/VQA_RAD/images/train/000666.jpg,img_1598.jpg,666,what term is synonymous with lens-shaped?,biconvex,
vqa_rad_train_000667_000667,train,data/VQA_RAD/images/train/000667.jpg,img_1599.jpg,667,what are the hypoattenuated round structures surrounding the veterbral column?,psoas muscles,
vqa_rad_train_000668_000668,train,data/VQA_RAD/images/train/000668.jpg,img_16.jpg,668,is there swelling of the grey matter?,yes,
vqa_rad_train_000669_000669,train,data/VQA_RAD/images/train/000669.jpg,img_160.jpg,669,is the mass calcified?,yes,
vqa_rad_train_000670_000670,train,data/VQA_RAD/images/train/000670.jpg,img_1600.jpg,670,what are the structures near the vertebral column?,psoas muscles,
vqa_rad_train_000671_000671,train,data/VQA_RAD/images/train/000671.jpg,img_1601.jpg,671,what is the most likely diagnosis?,epidural hematoma,
vqa_rad_train_000672_000672,train,data/VQA_RAD/images/train/000672.jpg,img_1602.jpg,672,what is going on with this patient?,sinusitis,
vqa_rad_train_000673_000673,train,data/VQA_RAD/images/train/000673.jpg,img_1603.jpg,673,do you favor a viral process or parasitic process or other?,viral,
vqa_rad_train_000674_000674,train,data/VQA_RAD/images/train/000674.jpg,img_1604.jpg,674,is this a viral or parasitic process?,parasitic,
vqa_rad_train_000675_000675,train,data/VQA_RAD/images/train/000675.jpg,img_1605.jpg,675,is the heart displaced?,no,
vqa_rad_train_000676_000676,train,data/VQA_RAD/images/train/000676.jpg,img_1606.jpg,676,is the heart in the wrong position?,no,
vqa_rad_train_000677_000677,train,data/VQA_RAD/images/train/000677.jpg,img_1607.jpg,677,how do you determine cardiomegaly?,if the heart diameter is greater than half the diameter of the thoracic cavity.,
vqa_rad_train_000678_000678,train,data/VQA_RAD/images/train/000678.jpg,img_1608.jpg,678,how do you determine if the heart is enlarged?,c-t ratio,
vqa_rad_train_000679_000679,train,data/VQA_RAD/images/train/000679.jpg,img_1609.jpg,679,the internal gas and enhancing rim suggests what type of lesion?,abcess,
vqa_rad_train_000680_000680,train,data/VQA_RAD/images/train/000680.jpg,img_161.jpg,680,what kind of image is this?,chest x-ray,
vqa_rad_train_000681_000681,train,data/VQA_RAD/images/train/000681.jpg,img_1610.jpg,681,what type of hepatic lesion has internal gas and enhancing rim?,abcess,
vqa_rad_train_000682_000682,train,data/VQA_RAD/images/train/000682.jpg,img_1611.jpg,682,"what does tram-track""-ing indictate?""",bronchiectasis,
vqa_rad_train_000683_000683,train,data/VQA_RAD/images/train/000683.jpg,img_1612.jpg,683,what is meant by tram-track?,thickening of bronchi,
vqa_rad_train_000684_000684,train,data/VQA_RAD/images/train/000684.jpg,img_1613.jpg,684,is there hyperinflation of the lung(s)?,no,
vqa_rad_train_000685_000685,train,data/VQA_RAD/images/train/000685.jpg,img_1614.jpg,685,are the lungs increased in size?,no,
vqa_rad_train_000686_000686,train,data/VQA_RAD/images/train/000686.jpg,img_1615.jpg,686,is there an aortic aneurysm?,no,
vqa_rad_train_000687_000687,train,data/VQA_RAD/images/train/000687.jpg,img_1616.jpg,687,can an aortic aneurysm be appreciated?,no,
vqa_rad_train_000688_000688,train,data/VQA_RAD/images/train/000688.jpg,img_1617.jpg,688,how can you tell if contrast has been utilized?,csf is brightly lit,
vqa_rad_train_000689_000689,train,data/VQA_RAD/images/train/000689.jpg,img_1618.jpg,689,what are the signs of contrast being used?,aorta enhancement,
vqa_rad_train_000690_000690,train,data/VQA_RAD/images/train/000690.jpg,img_1619.jpg,690,is mass effect obvious?,yes,
vqa_rad_train_000691_000691,train,data/VQA_RAD/images/train/000691.jpg,img_162.jpg,691,is this a normal image?,no,
vqa_rad_train_000692_000692,train,data/VQA_RAD/images/train/000692.jpg,img_1620.jpg,692,does there seem to be a mass effect?,yes,
vqa_rad_train_000693_000693,train,data/VQA_RAD/images/train/000693.jpg,img_1621.jpg,693,the dark space in the central portion of the image represents what structure(s)?,lateral ventricles,
vqa_rad_train_000694_000694,train,data/VQA_RAD/images/train/000694.jpg,img_1622.jpg,694,what do the dark spaces in the center show?,lateral ventricles,
vqa_rad_train_000695_000695,train,data/VQA_RAD/images/train/000695.jpg,img_1623.jpg,695,is there a midline shift?,no,
vqa_rad_train_000696_000696,train,data/VQA_RAD/images/train/000696.jpg,img_1624.jpg,696,is the trachea shifted?,no,
vqa_rad_train_000697_000697,train,data/VQA_RAD/images/train/000697.jpg,img_1625.jpg,697,what indicates a pleural effusion?,costophrenic angle blunting,
vqa_rad_train_000698_000698,train,data/VQA_RAD/images/train/000698.jpg,img_1626.jpg,698,what is a pleural effusion,fluid in the pleural space,
vqa_rad_train_000699_000699,train,data/VQA_RAD/images/train/000699.jpg,img_1627.jpg,699,how can you confirm contrast was used?,aorta is bright,
vqa_rad_train_000700_000700,train,data/VQA_RAD/images/train/000700.jpg,img_1628.jpg,700,how do you know if contrast was used?,enhancement of vessels,
vqa_rad_train_000701_000701,train,data/VQA_RAD/images/train/000701.jpg,img_1629.jpg,701,is the vertebra fractured?,no,
vqa_rad_train_000702_000702,train,data/VQA_RAD/images/train/000702.jpg,img_163.jpg,702,is the brain scan normal?,no,
vqa_rad_train_000703_000703,train,data/VQA_RAD/images/train/000703.jpg,img_1630.jpg,703,is there a vertebral fracture?,no,
vqa_rad_train_000704_000704,train,data/VQA_RAD/images/train/000704.jpg,img_1631.jpg,704,which way is the trachea deviating in this image?,left,
vqa_rad_train_000705_000705,train,data/VQA_RAD/images/train/000705.jpg,img_1632.jpg,705,is the trachea deviated to the right or left?,left,
vqa_rad_train_000706_000706,train,data/VQA_RAD/images/train/000706.jpg,img_1633.jpg,706,do you suspect vascular process or a genetic process?,genetic,
vqa_rad_train_000707_000707,train,data/VQA_RAD/images/train/000707.jpg,img_1634.jpg,707,is the etiology genetic or vascular?,vascular,
vqa_rad_train_000708_000708,train,data/VQA_RAD/images/train/000708.jpg,img_1635.jpg,708,what shape would the lesion be if this were a subdural hematoma?,crescent,
vqa_rad_train_000709_000709,train,data/VQA_RAD/images/train/000709.jpg,img_1636.jpg,709,what shape is the lesion in a subdural hematoma?,concave,
vqa_rad_train_000710_000710,train,data/VQA_RAD/images/train/000710.jpg,img_1637.jpg,710,can this patient be managed with medical therapy alone?,no,
vqa_rad_train_000711_000711,train,data/VQA_RAD/images/train/000711.jpg,img_1638.jpg,711,will medical therapy be enough?,yes,
vqa_rad_train_000712_000712,train,data/VQA_RAD/images/train/000712.jpg,img_1639.jpg,712,what is the pathology?,hydropneumothorax,
vqa_rad_train_000713_000713,train,data/VQA_RAD/images/train/000713.jpg,img_164.jpg,713,what organ is enlarged?,pancreas,
vqa_rad_train_000714_000714,train,data/VQA_RAD/images/train/000714.jpg,img_1640.jpg,714,what is abnormal in this image?,hydropneumothorax,
vqa_rad_train_000715_000715,train,data/VQA_RAD/images/train/000715.jpg,img_1641.jpg,715,what vascular territory is the lesion?,right mca,
vqa_rad_train_000716_000716,train,data/VQA_RAD/images/train/000716.jpg,img_1642.jpg,716,in what vascular territory is the lesion located?,right mca,
vqa_rad_train_000717_000717,train,data/VQA_RAD/images/train/000717.jpg,img_1643.jpg,717,is this a vascular lesion,yes,
vqa_rad_train_000718_000718,train,data/VQA_RAD/images/train/000718.jpg,img_1644.jpg,718,does this lesion involve the vascular system?,yes,
vqa_rad_train_000719_000719,train,data/VQA_RAD/images/train/000719.jpg,img_1645.jpg,719,what is the foreign body?,a catheter,
vqa_rad_train_000720_000720,train,data/VQA_RAD/images/train/000720.jpg,img_1646.jpg,720,please identify the foreign body.,a catheter,
vqa_rad_train_000721_000721,train,data/VQA_RAD/images/train/000721.jpg,img_1647.jpg,721,is there wall enhancement of the gb?,yes,
vqa_rad_train_000722_000722,train,data/VQA_RAD/images/train/000722.jpg,img_1648.jpg,722,is the gallbladder wall enhanced by contrast?,yes,
vqa_rad_train_000723_000723,train,data/VQA_RAD/images/train/000723.jpg,img_1649.jpg,723,are the lymph nodes enlarged,yes,
vqa_rad_train_000724_000724,train,data/VQA_RAD/images/train/000724.jpg,img_165.jpg,724,which organ has the abnormality?,pancreas,
vqa_rad_train_000725_000725,train,data/VQA_RAD/images/train/000725.jpg,img_1650.jpg,725,is there hilar lymphadenopathy?,yes,
vqa_rad_train_000726_000726,train,data/VQA_RAD/images/train/000726.jpg,img_1651.jpg,726,what neuro deficits will are predicted by image location?,"quadrantopia, aphasia, memory deficit, etc.",
vqa_rad_train_000727_000727,train,data/VQA_RAD/images/train/000727.jpg,img_1652.jpg,727,what deficits are suggested by the location of the lesion?,"motor weakness, sensory deficits, and left neglect",
vqa_rad_train_000728_000728,train,data/VQA_RAD/images/train/000728.jpg,img_1653.jpg,728,is this a tension pneumothorax?,no,
vqa_rad_train_000729_000729,train,data/VQA_RAD/images/train/000729.jpg,img_1654.jpg,729,does this image show a tension pneumothorax?,no,
vqa_rad_train_000730_000730,train,data/VQA_RAD/images/train/000730.jpg,img_1655.jpg,730,what is the most likely etiology,viral/inflammatory,
vqa_rad_train_000731_000731,train,data/VQA_RAD/images/train/000731.jpg,img_1656.jpg,731,what is most likely causing these lesions?,cva,
vqa_rad_train_000732_000732,train,data/VQA_RAD/images/train/000732.jpg,img_1657.jpg,732,where is the pathology?,in the cortex and basal ganglia bilaterally,
vqa_rad_train_000733_000733,train,data/VQA_RAD/images/train/000733.jpg,img_1658.jpg,733,where is the pathology located?,in the cortex and basal ganglia bilaterally,
vqa_rad_train_000734_000734,train,data/VQA_RAD/images/train/000734.jpg,img_1659.jpg,734,is there a pancreatic pseudocsyst?,no,
vqa_rad_train_000735_000735,train,data/VQA_RAD/images/train/000735.jpg,img_166.jpg,735,where is the cavitary lesion?,right upper lobe,
vqa_rad_train_000736_000736,train,data/VQA_RAD/images/train/000736.jpg,img_1660.jpg,736,is there a pseudocyst in the pancreas?,no,
vqa_rad_train_000737_000737,train,data/VQA_RAD/images/train/000737.jpg,img_1661.jpg,737,is there tracheal deviation?,no,
vqa_rad_train_000738_000738,train,data/VQA_RAD/images/train/000738.jpg,img_1662.jpg,738,is the trachea deviated?,no,
vqa_rad_train_000739_000739,train,data/VQA_RAD/images/train/000739.jpg,img_1663.jpg,739,what is the pathology,left lobe mass 1.5 x 1.8 cm,
vqa_rad_train_000740_000740,train,data/VQA_RAD/images/train/000740.jpg,img_1664.jpg,740,what is abnormal in this image?,left lobe mass 1.5 x 1.8 cm,
vqa_rad_train_000741_000741,train,data/VQA_RAD/images/train/000741.jpg,img_1665.jpg,741,how can you tell the mass is hemorrhagic and pushing the optic chiasm?,not sure,
vqa_rad_train_000742_000742,train,data/VQA_RAD/images/train/000742.jpg,img_1666.jpg,742,where is the mass?,pituitary fossa,
vqa_rad_train_000743_000743,train,data/VQA_RAD/images/train/000743.jpg,img_1667.jpg,743,what is the hypodensity on the posteriolateral edge of the left kidney?,nephroblastomatosis,
vqa_rad_train_000744_000744,train,data/VQA_RAD/images/train/000744.jpg,img_1668.jpg,744,what is seen in the posterolateral l kidney?,nephroblastomatosis,
vqa_rad_train_000745_000745,train,data/VQA_RAD/images/train/000745.jpg,img_1669.jpg,745,how can you tell that one side is small bowen and the other side is large bowel?,location of the contrast?,
vqa_rad_train_000746_000746,train,data/VQA_RAD/images/train/000746.jpg,img_167.jpg,746,where is the abnormality?,right upper lobe,
vqa_rad_train_000747_000747,train,data/VQA_RAD/images/train/000747.jpg,img_1670.jpg,747,how do you know that small bowel and colon are on different sides of midline?,haustra,
vqa_rad_train_000748_000748,train,data/VQA_RAD/images/train/000748.jpg,img_1671.jpg,748,would you expect pleural plaques on other pleural surfaces vs just the hemithoraces?,not sure,
vqa_rad_train_000749_000749,train,data/VQA_RAD/images/train/000749.jpg,img_1672.jpg,749,do you expect the patient to have plaques on other pleura as well?,maybe,
vqa_rad_train_000750_000750,train,data/VQA_RAD/images/train/000750.jpg,img_1673.jpg,750,what are the white nodules on bilateral kidneys?,contrast,
vqa_rad_train_000751_000751,train,data/VQA_RAD/images/train/000751.jpg,img_1674.jpg,751,what are the hyperintensities seen in the bilateral kidneys?,contrast,
vqa_rad_train_000752_000752,train,data/VQA_RAD/images/train/000752.jpg,img_1675.jpg,752,what symptoms would this patient present with?,"ruq pain, jaundice,weight loss?",
vqa_rad_train_000753_000753,train,data/VQA_RAD/images/train/000753.jpg,img_1676.jpg,753,what did the patient likely complain of?,abdominal pain,
vqa_rad_train_000754_000754,train,data/VQA_RAD/images/train/000754.jpg,img_1677.jpg,754,what are the densities in both mid-lung fields?,pleural plaques,
vqa_rad_train_000755_000755,train,data/VQA_RAD/images/train/000755.jpg,img_1678.jpg,755,what do the densities in the lung fields represent?,pleural plaques,
vqa_rad_train_000756_000756,train,data/VQA_RAD/images/train/000756.jpg,img_1679.jpg,756,what are defining radiological features of large bowel?,air?,
vqa_rad_train_000757_000757,train,data/VQA_RAD/images/train/000757.jpg,img_168.jpg,757,is the abnormality hyper dense or hypo dense?,hypodense,
vqa_rad_train_000758_000758,train,data/VQA_RAD/images/train/000758.jpg,img_1680.jpg,758,how do you distinguish large bowel?,haustra,
vqa_rad_train_000759_000759,train,data/VQA_RAD/images/train/000759.jpg,img_1681.jpg,759,how can you tell if it�s the common bile duct vs the cystic duct?,trace the gallbladder emptying?,
vqa_rad_train_000760_000760,train,data/VQA_RAD/images/train/000760.jpg,img_1682.jpg,760,what differentiates the common bile duct and cystic duct?,cystic duct is more tortuous,
vqa_rad_train_000761_000761,train,data/VQA_RAD/images/train/000761.jpg,img_1683.jpg,761,what are common causes of cystic and cbd obstruction?,"tumors, gallstones",
vqa_rad_train_000762_000762,train,data/VQA_RAD/images/train/000762.jpg,img_1684.jpg,762,what can cause these findings on imaging?,"stones, cancer, infection, anatomic variants",
vqa_rad_train_000763_000763,train,data/VQA_RAD/images/train/000763.jpg,img_1685.jpg,763,is gray or white matter highlighted in this image?,gray matter,
vqa_rad_train_000764_000764,train,data/VQA_RAD/images/train/000764.jpg,img_1686.jpg,764,"which is highlighted in this image, white or gray matter?",gray matter,
vqa_rad_train_000765_000765,train,data/VQA_RAD/images/train/000765.jpg,img_1687.jpg,765,what lung are the pulmonary nodules in?,bilateral lungs,
vqa_rad_train_000766_000766,train,data/VQA_RAD/images/train/000766.jpg,img_1688.jpg,766,where are the nodules located?,bilateral lungs,
vqa_rad_train_000767_000767,train,data/VQA_RAD/images/train/000767.jpg,img_1689.jpg,767,do the two findings have the same etiology?,yes,
vqa_rad_train_000768_000768,train,data/VQA_RAD/images/train/000768.jpg,img_169.jpg,768,what density is the abnormality?,hypodense,
vqa_rad_train_000769_000769,train,data/VQA_RAD/images/train/000769.jpg,img_1690.jpg,769,is there a unified process?,no,
vqa_rad_train_000770_000770,train,data/VQA_RAD/images/train/000770.jpg,img_1691.jpg,770,what are defining radiological features of the small bowel?,not sure,
vqa_rad_train_000771_000771,train,data/VQA_RAD/images/train/000771.jpg,img_1692.jpg,771,how do you identify small bowel?,plicae circulares,
vqa_rad_train_000772_000772,train,data/VQA_RAD/images/train/000772.jpg,img_1693.jpg,772,are there any abnormalities with the shape of the aortic arch?,no,
vqa_rad_train_000773_000773,train,data/VQA_RAD/images/train/000773.jpg,img_1694.jpg,773,is the aortic arch shape abnormal?,no,
vqa_rad_train_000774_000774,train,data/VQA_RAD/images/train/000774.jpg,img_1695.jpg,774,why does less enhancement mean less acute?,more acute means more inflammation-leading to enhancement?,
vqa_rad_train_000775_000775,train,data/VQA_RAD/images/train/000775.jpg,img_1696.jpg,775,what makes a lesion less acute?,less enhancement,
vqa_rad_train_000776_000776,train,data/VQA_RAD/images/train/000776.jpg,img_1697.jpg,776,how do you know this is a t2 weighted image?,csf is white.,
vqa_rad_train_000777_000777,train,data/VQA_RAD/images/train/000777.jpg,img_1698.jpg,777,what tells you that the image is t2?,white versus grey matter brightness,
vqa_rad_train_000778_000778,train,data/VQA_RAD/images/train/000778.jpg,img_1699.jpg,778,what are the lesions indicative of?,adenopathy,
vqa_rad_train_000779_000779,train,data/VQA_RAD/images/train/000779.jpg,img_17.jpg,779,is this an anterior posterior image?,no,
vqa_rad_train_000780_000780,train,data/VQA_RAD/images/train/000780.jpg,img_170.jpg,780,what part of the liver is the mass located in?,left hepatic lobe,
vqa_rad_train_000781_000781,train,data/VQA_RAD/images/train/000781.jpg,img_1700.jpg,781,what are the lesions consistent with?,infection,
vqa_rad_train_000782_000782,train,data/VQA_RAD/images/train/000782.jpg,img_1701.jpg,782,is this an infectious process?,maybe,
vqa_rad_train_000783_000783,train,data/VQA_RAD/images/train/000783.jpg,img_1702.jpg,783,does this represent infectious process?,yes,
vqa_rad_train_000784_000784,train,data/VQA_RAD/images/train/000784.jpg,img_1703.jpg,784,where are the lesions located?,paratracheal area,
vqa_rad_train_000785_000785,train,data/VQA_RAD/images/train/000785.jpg,img_1704.jpg,785,where are the lesions?,paratracheal area,
vqa_rad_train_000786_000786,train,data/VQA_RAD/images/train/000786.jpg,img_1705.jpg,786,how common is bilateral wilms?,not sure.,
vqa_rad_train_000787_000787,train,data/VQA_RAD/images/train/000787.jpg,img_1706.jpg,787,about how often do you see bilateral wilms tumor?,5%,
vqa_rad_train_000788_000788,train,data/VQA_RAD/images/train/000788.jpg,img_1707.jpg,788,how would you describe the pathology seen in the above image?,"rounded, well-defined pulmonary nodules varying in size and pattern",
vqa_rad_train_000789_000789,train,data/VQA_RAD/images/train/000789.jpg,img_1708.jpg,789,what is the pathology seen in this image?,pulmonary nodules,
vqa_rad_train_000790_000790,train,data/VQA_RAD/images/train/000790.jpg,img_1709.jpg,790,what is the pathology seen above?,bilateral pleural effusion,
vqa_rad_train_000791_000791,train,data/VQA_RAD/images/train/000791.jpg,img_171.jpg,791,where is the mass in the liver?,left hepatic lobe,
vqa_rad_train_000792_000792,train,data/VQA_RAD/images/train/000792.jpg,img_1710.jpg,792,what abnormality is seen in this image?,bilateral pleural effusion,
vqa_rad_train_000793_000793,train,data/VQA_RAD/images/train/000793.jpg,img_1711.jpg,793,is the patient's heart enlarged?,no,
vqa_rad_train_000794_000794,train,data/VQA_RAD/images/train/000794.jpg,img_1712.jpg,794,does the heart look enlarged?,no,
vqa_rad_train_000795_000795,train,data/VQA_RAD/images/train/000795.jpg,img_1713.jpg,795,is there any bleeding in this patient's brain?,no,
vqa_rad_train_000796_000796,train,data/VQA_RAD/images/train/000796.jpg,img_1714.jpg,796,is there bleeding present in this patient's brain?,no,
vqa_rad_train_000797_000797,train,data/VQA_RAD/images/train/000797.jpg,img_1715.jpg,797,what brain structures would be affected by the lesion in the right frontal area of the brain?,basal ganglia (caudate and putamen),
